,FinalURL,CustomParameter,Identifier
0,http://www.overstock.com/Home-Garden/Birdfeeders-Birdbaths/2037/subcat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033591&ds_s_kwgid=58700001551398265""}",Generic_Standard_Garden
1,https://www.overstock.com/Home-Garden/Outdoor-Fountains/2039/subcat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033822&ds_s_kwgid=58700001551398379""}",Generic_Standard_Garden
2,https://www.overstock.com/Home-Garden/Solar-Lights/2042/subcat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033408&ds_s_kwgid=58700001551398178""}",Generic_Standard_Garden
3,"https://www.overstock.com/Home-Garden/HammocksSwings/Swings,/type,/2032/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033831&ds_s_kwgid=58700001551398382""}",Generic_Standard_Garden
4,"https://www.overstock.com/Home-Garden/Garden-Accents/Stools,/type,/2040/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033756&ds_s_kwgid=58700001551398346""}",Generic_Standard_Garden
5,"https://www.overstock.com/Home-Garden/Garden-Accents/Green,Stools,/color,type,/2040/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033528&ds_s_kwgid=58700001551398235""}",Generic_Standard_Garden
6,https://www.overstock.com/Home-Garden/Dining-Chairs/19116/subcat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033558&ds_s_kwgid=58700001551398250""}",Generic_Standard_Garden
7,"https://www.overstock.com/Home-Garden/Dining-Sets/Aluminum,/material,/17331/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033804&ds_s_kwgid=58700001551398370""}",Generic_Standard_Garden
8,https://www.overstock.com/Home-Garden/Sunsails/22411/subcat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033642&ds_s_kwgid=58700001551398289""}",Generic_Standard_Garden
9,"https://www.overstock.com/Home-Garden/HammocksSwings/Hammocks,/type,/2032/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033741&ds_s_kwgid=58700001551398337""}",Generic_Standard_Garden
10,"https://www.overstock.com/Home-Garden/Garden-Accents/Stools,/type,/2040/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033687&ds_s_kwgid=58700001551398310""}",Generic_Standard_Garden
11,https://www.overstock.com/Home-Garden/Outdoor-Fountains/2039/subcat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033816&ds_s_kwgid=58700001551398376""}",Generic_Standard_Garden
12,"https://www.overstock.com/Home-Garden/Garden-Accents/Stools,/type,/2040/subcat.html?","{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033657&ds_s_kwgid=58700001551398295""}",Generic_Standard_Garden
13,https://www.overstock.com/Home-Garden/Patio-Umbrellas-Shades/3631/cat.html?,"{""cidmapping"":""128509"",""dssagcrid"":""lid=43700012487033540&ds_s_kwgid=58700001551398241""}",Generic_Standard_Garden
